t,V,current_A,omega_rad_s,energy_J
3.564455569461827,0.0,-0.000241223130462078,-0.0007788972637738303,1.7580554405052976e-08
3.569461827284105,0.0,-0.00023488993212567104,-0.000798989346445164,1.698523993216494e-08
3.5744680851063833,0.0,-0.0002285260494591089,-0.0008165498156767538,1.6389806827755474e-08
3.579474342928661,0.0,-0.0002221441058045724,-0.000831696363783344,1.5795595143580447e-08
3.584480600750939,0.0,-0.0002157560193325806,-0.00084454393150298,1.5203937230752773e-08
3.5894868585732165,0.0,-0.0002093730238617056,-0.0008552046727231374,1.4616140941486031e-08
3.5944931163954945,0.0,-0.00020300568962963104,-0.0008637879260078853,1.403347541108554e-08
3.599499374217772,0.0,-0.00019666394398304494,-0.000870400192578034,1.3457159191940955e-08
3.60450563204005,0.0,-0.00019035709195585715,-0.0008751451204055909,1.2888350523321244e-08
3.609511889862328,0.0,-0.0001840938367072339,-0.000878123494093119,1.2328139532788966e-08
3.6145181476846058,0.0,-0.00017788229979281316,-0.000879433230218003,1.1777542176953419e-08
3.619524405506884,0.0,-0.0001717300412443193,-0.0008791693778309371,1.1237495741022088e-08
3.6245306633291614,0.0,-0.00016564407943456738,-0.0008774241238073123,1.0708855728126466e-08
3.6295369211514394,0.0,-0.00015963091070653464,-0.0008742868027594705,1.0192393980646296e-08
3.634543178973717,0.0,-0.00015369652874685206,-0.0008698439112270652,9.688797886701973e-09
3.639549436795995,0.0,-0.0001478464436856154,-0.000864179125871954,9.198670535585033e-09
3.644555694618273,0.0,-0.0001420857009059698,-0.0008573733254131996,8.72253169613562e-09
3.6495619524405507,0.0,-0.00013641889954835152,-0.0008495046160467825,8.260819501919761e-09
3.6545682102628287,0.0,-0.0001308502106956893,-0.0008406483601035987,7.81389273650092e-09
3.6595744680851063,0.0,-0.00012538339522721005,-0.000830877207708173,7.3820336211203425e-09
3.6645807259073844,0.0,-0.00012002182132975966,-0.0008202611312092349,6.9654510156914554e-09
3.669586983729662,0.0,-0.0001147684816568079,-0.0008088674621619673,6.564283952173972e-09
