t_hours,power_MW,V_upper_m3,V_lower_m3,net_head_m,energy_MWh
12.802635096268217,-100.0,819220.356223824,11380779.643776188,314.1082511957212,723.295500090681
12.819301762934883,-100.0,817056.3185437263,11382943.681456285,314.06453763458325,721.443331781608
12.83596842960155,-100.0,814891.9797196868,11385108.020280324,314.02081799033766,719.591163560622
12.852635096268216,-100.0,812727.3396259071,11387272.660374103,313.97709226044327,717.7389954277231
12.869301762934883,-100.0,810562.3981365017,11389437.601863509,313.93336044235735,715.8868273829111
12.885968429601549,-100.0,808397.155125497,11391602.844874514,313.88962253353503,714.0346594261861
12.902635096268217,-100.0,806231.6104668321,11393768.389533179,313.84587853143,712.1824915575482
12.919301762934884,-100.0,804065.7640343579,11395934.235965652,313.80212843349403,710.3303237769975
12.93596842960155,-100.0,801899.6157018373,11398100.384298174,313.75837223717707,708.4781560845337
12.952635096268217,-100.0,799733.1653429455,11400266.834657066,313.71460993992747,706.6259884801569
12.969301762934883,-100.0,797566.4128312693,11402433.587168742,313.67084153919166,704.7738209638671
12.98596842960155,-100.0,795399.3580403074,11404600.641959704,313.62706703241423,702.9216535356643
13.002635096268216,-100.0,793232.0008434702,11406767.999156542,313.5832864170381,701.0694861955486
13.019301762934884,-100.0,791064.3411140798,11408935.658885933,313.5394996905044,699.21731894352
13.03596842960155,-100.0,788896.3787253697,11411103.621274643,313.4957068502524,697.3651517795781
13.052635096268217,-100.0,786728.1135504849,11413271.886449527,313.45190789371975,695.5129847037234
13.069301762934883,-100.0,784559.5454624818,11415440.45453753,313.4081028183422,693.6608177159555
13.08596842960155,-100.0,782390.6743343282,11417609.325665683,313.36429162155343,691.8086508162748
13.102635096268216,-100.0,780221.5000389027,11419778.499961108,313.3204743007858,689.956484004681
13.119301762934883,-100.0,778052.0224489955,11421947.977551015,313.2766508534697,688.1043172811741
13.135968429601549,-100.0,775882.2414373074,11424117.758562703,313.2328212770336,686.2521506457541
13.152635096268217,-100.0,773712.1568764505,11426287.843123559,313.1889855689043,684.3999840984213
13.169301762934884,-100.0,771541.7686389475,11428458.231361061,313.1451437265068,682.5478176391754
13.18596842960155,-100.0,769371.0765972318,11430628.923402777,313.1012957472641,680.6956512680165
13.202635096268217,-100.0,767200.0806236477,11432799.91937636,313.05744162859764,678.8434849849444
13.219301762934883,-100.0,765028.7805904498,11434971.219409559,313.0135813679271,676.9913187899593
13.23596842960155,-100.0,762857.1763698035,11437142.823630204,312.96971496267,675.1391526830613
13.252635096268216,-100.0,760685.2678337845,11439314.732166223,312.92584241024247,673.28698666425
13.269301762934884,-100.0,758513.0548543787,11441486.94514563,312.88196370805844,671.4348207335258
13.28596842960155,-100.0,756340.5373034823,11443659.462696526,312.8380788535303,669.5826548908885
13.302635096268217,-100.0,754167.7150529017,11445832.284947107,312.7941878440686,667.7304891363382
13.319301762934883,-100.0,751994.5879743532,11448005.412025655,312.750290677082,665.8783234698748
13.33596842960155,-100.0,749821.1559394633,11450178.844060544,312.70638734997715,664.0261578914982
13.352635096268216,-100.0,747647.4188197682,11452352.58118024,312.6624778601593,662.1739924012086
13.369301762934883,-100.0,745473.376486714,11454526.623513293,312.61856220503165,660.3218269990059
13.385968429601549,-100.0,743299.0288116563,11456700.97118835,312.5746403819955,658.4696616848903
13.402635096268217,-100.0,741124.3756658605,11458875.624334145,312.53071238845035,656.6174964588614
13.419301762934884,-100.0,738949.4169205015,11461050.583079504,312.48677822179417,654.7653313209194
13.43596842960155,-100.0,736774.1524466636,11463225.847553343,312.4428378794226,652.9131662710645
13.452635096268217,-100.0,734598.5821153403,11465401.417884666,312.3988913587298,651.0610013092962
13.469301762934883,-100.0,732422.7057974347,11467577.294202572,312.3549386571082,649.208836435615
13.48596842960155,-100.0,730246.5233637587,11469753.476636248,312.3109797719479,647.3566716500206
13.502635096268216,-100.0,728070.0346850335,11471929.965314973,312.2670147006377,645.504506952513
13.519301762934884,-100.0,725893.2396318892,11474106.760368118,312.2230434405642,643.6523423430924
13.53596842960155,-100.0,723716.1380748649,11476283.861925142,312.1790659891123,641.8001778217587
13.552635096268217,-100.0,721538.7298844083,11478461.270115599,312.1350823436651,639.9480133885119
13.569301762934883,-100.0,719361.014930876,11480638.985069131,312.0910925016037,638.0958490433518
13.58596842960155,-100.0,717182.9930845331,11482817.006915474,312.04709646030756,636.2436847862787
13.602635096268216,-100.0,715004.6642155534,11484995.335784454,312.00309421715417,634.3915206172923
13.619301762934883,-100.0,712826.028194019,11487173.971805988,311.95908576951916,632.5393565363928
13.635968429601549,-100.0,710647.0848899204,11489352.915110087,311.91507111477637,630.6871925435803
